<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2024.12.20,14:30:00,115614.665,115635.129493105,115614.665,115633.7848,304,0,304
2024.12.20,14:45:00,115633.7848,115656.678002401,115629.531720128,115652.9046,305,0,305
2024.12.20,15:00:00,115652.9046,115679.778429474,115647.619540311,115672.0244,306,0,306
2024.12.20,15:15:00,115672.0244,115699.541106864,115671.647984909,115691.1442,307,0,307
2024.12.20,15:30:00,115691.1442,115718.877469622,115691.1442,115710.264,308,0,308
2024.12.20,15:45:00,115710.264,115731.964170503,115710.264,115729.3838,309,0,309
2024.12.20,16:00:00,115729.3838,115751.758741099,115729.129815232,115748.5036,310,0,310
2024.12.20,16:15:00,115748.5036,115770.428494935,115748.5036,115767.6234,311,0,311
2024.12.20,16:30:00,115767.6234,115790.742465729,115762.637485786,115786.7432,312,0,312
2024.12.20,16:45:00,115786.7432,115812.906300483,115786.7432,115805.863,313,0,313
2024.12.20,17:00:00,115805.863,115833.185204748,115804.230129611,115824.9828,314,0,314
2024.12.20,17:15:00,115824.9828,115849.810870945,115821.177277245,115844.1026,315,0,315
2024.12.20,17:30:00,115844.1026,115871.87292639,115844.1026,115863.2224,316,0,316
2024.12.20,17:45:00,115863.2224,115884.767200732,115863.2224,115882.3422,317,0,317
2024.12.20,18:00:00,115882.3422,115905.93645518,115877.481071817,115901.462,318,0,318
2024.12.20,18:15:00,115901.462,115925.8650827,115901.462,115920.5818,319,0,319
2024.12.20,18:30:00,115920.5818,115939.922748779,115919.03003642,115939.7016,320,0,320
2024.12.20,18:45:00,115939.7016,115962.501592627,115935.443322955,115958.8214,321,0,321
2024.12.20,19:00:00,115958.8214,115986.905052056,115958.8214,115977.9412,322,0,322
2024.12.20,19:15:00,115977.9412,116004.188117902,115977.9412,115997.061,323,0,323
2024.12.20,19:30:00,115997.061,116022.893255321,115997.061,116016.1808,324,0,324
2024.12.20,19:45:00,116016.1808,116035.310024823,116012.361257214,116035.3006,325,0,325
2024.12.20,20:00:00,116035.3006,116062.499334923,116031.040499861,116054.4204,326,0,326
2024.12.20,20:15:00,116054.4204,116074.334319574,116051.209042701,116073.5402,327,0,327
2024.12.20,20:30:00,116073.5402,116099.6997455,116073.5402,116092.66,328,0,328
2024.12.20,20:45:00,116092.66,116117.418022268,115981.529285714,115981.529285714,329,0,329
2024.12.20,21:00:00,115981.529285714,115989.318636504,115864.928657689,115870.398571429,330,0,330
2024.12.20,21:15:00,115870.398571429,115890.604577484,115734.978946291,115759.267857143,331,0,331
2024.12.20,21:30:00,115759.267857143,115783.735801825,115648.137142857,115648.137142857,332,0,332
2024.12.20,21:45:00,115648.137142857,115691.035341904,115537.006428571,115537.006428571,333,0,333
2024.12.20,22:00:00,115537.006428571,115556.870155464,115416.580364913,115425.875714286,334,0,334
2024.12.20,22:15:00,115425.875714286,115428.251352471,115311.736052586,115314.745,335,0,335
2024.12.20,22:30:00,115314.745,115352.741625754,115203.614285714,115203.614285714,336,0,336
2024.12.20,22:45:00,115203.614285714,115225.223855844,115092.483571429,115092.483571429,337,0,337
2024.12.20,23:00:00,115092.483571429,115099.606359329,114981.352857143,114981.352857143,338,0,338
2024.12.20,23:15:00,114981.352857143,115026.085250609,114870.222142857,114870.222142857,339,0,339
2024.12.20,23:30:00,114870.222142857,114887.163237153,114759.091428571,114759.091428571,340,0,340
2024.12.20,23:45:00,114759.091428571,114777.946911682,114631.635630426,114647.960714286,341,0,341
2024.12.21,00:00:00,114647.960714286,114696.184239212,114536.83,114536.83,342,0,342
2024.12.21,00:15:00,114536.83,114581.443801394,114425.699285714,114425.699285714,343,0,343
2024.12.21,00:30:00,114425.699285714,114464.307779135,114314.568571429,114314.568571429,344,0,344
2024.12.21,00:45:00,114314.568571429,114367.442553536,114192.682672852,114203.437857143,345,0,345
2024.12.21,01:00:00,114203.437857143,114204.038074156,114061.157775369,114092.307142857,346,0,346
2024.12.21,01:15:00,114092.307142857,114110.241895789,113974.26713507,113981.176428571,347,0,347
2024.12.21,01:30:00,113981.176428571,114002.072325674,113870.045714286,113870.045714286,348,0,348
2024.12.21,01:45:00,113870.045714286,113894.427020176,113731.469791134,113758.915,349,0,349
2024.12.21,02:00:00,113758.915,113807.486520514,113647.784285714,113647.784285714,350,0,350
2024.12.21,02:15:00,113647.784285714,113682.015798956,113536.653571429,113536.653571429,351,0,351
2024.12.21,02:30:00,113536.653571429,113576.50629933,113419.541311496,113425.522857143,352,0,352
2024.12.21,02:45:00,113425.522857143,113437.893385461,113314.392142857,113314.392142857,353,0,353
2024.12.21,03:00:00,113314.392142857,113350.830758065,113188.742890675,113203.261428571,354,0,354
2024.12.21,03:15:00,113203.261428571,113221.901729154,113079.918338418,113092.130714286,355,0,355
2024.12.21,03:30:00,113092.130714286,113123.482524762,112963.907273364,112981,356,0,356
2024.12.21,03:45:00,112981,113017.744039947,112981,113006.135227273,357,0,357
2024.12.21,04:00:00,113006.135227273,113037.748622111,113006.135227273,113031.270454545,358,0,358
2024.12.21,04:15:00,113031.270454545,113063.747273811,113031.270454545,113056.405681818,359,0,359
2024.12.21,04:30:00,113056.405681818,113093.035992888,113053.00003052,113081.540909091,360,0,360
2024.12.21,04:45:00,113081.540909091,113116.39241581,113081.540909091,113106.676136364,361,0,361
2024.12.21,05:00:00,113106.676136364,113143.310838528,113105.818840257,113131.811363636,362,0,362
2024.12.21,05:15:00,113131.811363636,113165.227448365,113131.811363636,113156.946590909,363,0,363
2024.12.21,05:30:00,113156.946590909,113183.143365712,113156.946590909,113182.081818182,364,0,364
2024.12.21,05:45:00,113182.081818182,113217.219648237,113182.081818182,113207.217045455,365,0,365
2024.12.21,06:00:00,113207.217045455,113243.550285566,113199.689133607,113232.352272727,366,0,366
2024.12.21,06:15:00,113232.352272727,113265.688896197,113226.179859001,113257.4875,367,0,367
2024.12.21,06:30:00,113257.4875,113286.08251171,113253.347320425,113282.622727273,368,0,368
2024.12.21,06:45:00,113282.622727273,113312.346829968,113282.622727273,113307.757954545,369,0,369
2024.12.21,07:00:00,113307.757954545,113339.507929634,113301.176078567,113332.893181818,370,0,370
2024.12.21,07:15:00,113332.893181818,113363.620244982,113332.893181818,113358.028409091,371,0,371
2024.12.21,07:30:00,113358.028409091,113386.782835897,113358.028409091,113383.163636364,372,0,372
2024.12.21,07:45:00,113383.163636364,113414.594658533,113379.85580732,113408.298863636,373,0,373
2024.12.21,08:00:00,113408.298863636,113433.547192651,113408.298863636,113433.434090909,374,0,374
2024.12.21,08:15:00,113433.434090909,113458.684273181,113428.247870517,113458.569318182,375,0,375
2024.12.21,08:30:00,113458.569318182,113487.370995868,113458.569318182,113483.704545455,376,0,376
2024.12.21,08:45:00,113483.704545455,113519.334840389,113483.704545455,113508.839772727,377,0,377
2024.12.21,09:00:00,113508.839772727,113539.82320191,113508.839772727,113533.975,378,0,378
2024.12.21,09:15:00,113533.975,113564.956733024,113526.748079728,113559.110227273,379,0,379
2024.12.21,09:30:00,113559.110227273,113589.38820686,113559.110227273,113584.245454545,380,0,380
2024.12.21,09:45:00,113584.245454545,113618.227377912,113584.245454545,113609.380681818,381,0,381
2024.12.21,10:00:00,113609.380681818,113638.378723496,113609.380681818,113634.515909091,382,0,382
2024.12.21,10:15:00,113634.515909091,113665.166424866,113634.364052135,113659.651136364,383,0,383
2024.12.21,10:30:00,113659.651136364,113686.438621553,113659.651136364,113684.786363636,384,0,384
2024.12.21,10:45:00,113684.786363636,113722.061225648,113684.786363636,113709.921590909,385,0,385
2024.12.21,11:00:00,113709.921590909,113738.292019661,113706.707361087,113735.056818182,386,0,386
2024.12.21,11:15:00,113735.056818182,113768.26887732,113735.056818182,113760.192045455,387,0,387
2024.12.21,11:30:00,113760.192045455,113790.647534161,113760.192045455,113785.327272727,388,0,388
2024.12.21,11:45:00,113785.327272727,113816.440354102,113779.387275668,113810.4625,389,0,389
2024.12.21,12:00:00,113810.4625,113841.89467305,113810.4625,113835.597727273,390,0,390
2024.12.21,12:15:00,113835.597727273,113864.66724659,113833.187067572,113860.732954545,391,0,391
2024.12.21,12:30:00,113860.732954545,113887.702408333,113860.732954545,113885.868181818,392,0,392
2024.12.21,12:45:00,113885.868181818,113911.97562368,113880.776892073,113911.003409091,393,0,393
2024.12.21,13:00:00,113911.003409091,113942.365746416,113911.003409091,113936.138636364,394,0,394
2024.12.21,13:15:00,113936.138636364,113971.448906285,113936.062551409,113961.273863636,395,0,395
2024.12.21,13:30:00,113961.273863636,113995.759291975,113955.405230855,113986.409090909,396,0,396
2024.12.21,13:45:00,113986.409090909,114012.863641069,113978.908395776,114011.544318182,397,0,397
2024.12.21,14:00:00,114011.544318182,114046.67531224,114006.690969222,114036.679545455,398,0,398
2024.12.21,14:15:00,114036.679545455,114072.267997173,114034.688291722,114061.814772727,399,0,399
2024.12.21,14:30:00,114061.814772727,114094.800262792,114061.814772727,114086.95,400,0,400
2024.12.21,14:45:00,114086.95,114103.820628636,114018.665,114018.665,401,0,401
2024.12.21,15:00:00,114018.665,114036.259210016,113942.732372079,113950.38,402,0,402
2024.12.21,15:15:00,113950.38,113982.58075414,113882.095,113882.095,403,0,403
2024.12.21,15:30:00,113882.095,113902.474198831,113798.930629976,113813.81,404,0,404
2024.12.21,15:45:00,113813.81,113817.209107435,113744.344194987,113745.525,405,0,405
2024.12.21,16:00:00,113745.525,113764.563608886,113669.635662826,113677.24,406,0,406
2024.12.21,16:15:00,113677.24,113702.907692493,113607.878350828,113608.955,407,0,407
2024.12.21,16:30:00,113608.955,113610.299430826,113521.861631514,113540.67,408,0,408
2024.12.21,16:45:00,113540.67,113545.068023444,113454.61964099,113472.385,409,0,409
2024.12.21,17:00:00,113472.385,113474.286355969,113404.1,113404.1,410,0,410
2024.12.21,17:15:00,113404.1,113412.515220653,113320.145612561,113335.815,411,0,411
2024.12.21,17:30:00,113335.815,113361.320556402,113256.820086983,113267.53,412,0,412
2024.12.21,17:45:00,113267.53,113270.325898261,113191.65367005,113199.245,413,0,413
2024.12.21,18:00:00,113199.245,113199.494399262,113129.647495624,113130.96,414,0,414
2024.12.21,18:15:00,113130.96,113141.894980445,113058.688100017,113062.675,415,0,415
2024.12.21,18:30:00,113062.675,113084.972786727,112994.39,112994.39,416,0,416
2024.12.21,18:45:00,112994.39,113019.517827582,112921.02601519,112926.105,417,0,417
2024.12.21,19:00:00,112926.105,112953.345095243,112855.951312607,112857.82,418,0,418
2024.12.21,19:15:00,112857.82,112870.427835841,112789.535,112789.535,419,0,419
2024.12.21,19:30:00,112789.535,112816.694912259,112721.25,112721.25,420,0,420
2024.12.21,19:45:00,112721.25,112751.715758187,112649.995847377,112652.965,421,0,421
2024.12.21,20:00:00,112652.965,112657.835701264,112564.233257067,112584.68,422,0,422
2024.12.21,20:15:00,112584.68,112604.085351742,112516.395,112516.395,423,0,423
2024.12.21,20:30:00,112516.395,112520.303380694,112448.11,112448.11,424,0,424
2024.12.21,20:45:00,112448.11,112459.845576974,112377.154236628,112379.825,425,0,425
2024.12.21,21:00:00,112379.825,112405.749258758,112311.54,112311.54,426,0,426
2024.12.21,21:15:00,112311.54,112316.946028571,112243.255,112243.255,427,0,427
2024.12.21,21:30:00,112243.255,112271.605528467,112174.97,112174.97,428,0,428
2024.12.21,21:45:00,112174.97,112179.777094017,112099.266086719,112106.685,429,0,429
2024.12.21,22:00:00,112106.685,112124.250423941,112038.4,112038.4,430,0,430
2024.12.21,22:15:00,112038.4,112062.306694628,111967.796633479,111970.115,431,0,431
2024.12.21,22:30:00,111970.115,111995.964838607,111884.277247074,111901.83,432,0,432
2024.12.21,22:45:00,111901.83,111904.86827112,111833.545,111833.545,433,0,433
2024.12.21,23:00:00,111833.545,111861.978761346,111758.567422792,111765.26,434,0,434
2024.12.21,23:15:00,111765.26,111795.089887334,111696.975,111696.975,435,0,435
2024.12.21,23:30:00,111696.975,111711.829706859,111628.69,111628.69,436,0,436
2024.12.21,23:45:00,111628.69,111647.4584459,111560.405,111560.405,437,0,437
2024.12.22,00:00:00,111560.405,111588.575396476,111492.12,111492.12,438,0,438
2024.12.22,00:15:00,111492.12,111508.221320572,111423.835,111423.835,439,0,439
2024.12.22,00:30:00,111423.835,111452.637801999,111355.55,111355.55,440,0,440
2024.12.22,00:45:00,111355.55,111366.696120356,111286.651607209,111287.265,441,0,441
2024.12.22,01:00:00,111287.265,111319.227149214,111200.302724654,111218.98,442,0,442
2024.12.22,01:15:00,111218.98,111250.712938815,111150.695,111150.695,443,0,443
2024.12.22,01:30:00,111150.695,111152.362742892,111078.116666946,111082.41,444,0,444
2024.12.22,01:45:00,111082.41,111109.421064679,111014.125,111014.125,445,0,445
2024.12.22,02:00:00,111014.125,111033.282231557,110931.435824313,110945.84,446,0,446
2024.12.22,02:15:00,110945.84,110958.797130377,110877.555,110877.555,447,0,447
2024.12.22,02:30:00,110877.555,110908.711772398,110802.511678014,110809.27,448,0,448
2024.12.22,02:45:00,110809.27,110825.349271393,110740.151393764,110740.985,449,0,449
2024.12.22,03:00:00,110740.985,110774.717229408,110658.378853372,110672.7,450,0,450
2024.12.22,03:15:00,110672.7,110697.460354003,110597.138323227,110604.415,451,0,451
2024.12.22,03:30:00,110604.415,110629.797405528,110536.13,110536.13,452,0,452
2024.12.22,03:45:00,110536.13,110553.113929859,110467.845,110467.845,453,0,453
2024.12.22,04:00:00,110467.845,110486.906539551,110399.56,110399.56,454,0,454
2024.12.22,04:15:00,110399.56,110416.995559847,110321.540624847,110331.275,455,0,455
2024.12.22,04:30:00,110331.275,110344.779502138,110245.470053942,110262.99,456,0,456
2024.12.22,04:45:00,110262.99,110356.505328791,110255.495323771,110325.396829268,457,0,457
2024.12.22,05:00:00,110325.396829268,110416.084192538,110325.396829268,110387.803658537,458,0,458
2024.12.22,05:15:00,110387.803658537,110454.116980885,110387.803658537,110450.210487805,459,0,459
2024.12.22,05:30:00,110450.210487805,110535.7852488,110450.210487805,110512.617317073,460,0,460
2024.12.22,05:45:00,110512.617317073,110599.167264335,110494.862495493,110575.024146341,461,0,461
2024.12.22,06:00:00,110575.024146341,110660.169599513,110573.100505169,110637.43097561,462,0,462
2024.12.22,06:15:00,110637.43097561,110704.801017575,110637.43097561,110699.837804878,463,0,463
2024.12.22,06:30:00,110699.837804878,110765.156552249,110692.629082418,110762.244634146,464,0,464
2024.12.22,06:45:00,110762.244634146,110834.211029792,110762.244634146,110824.651463415,465,0,465
2024.12.22,07:00:00,110824.651463415,110907.775836888,110824.651463415,110887.058292683,466,0,466
2024.12.22,07:15:00,110887.058292683,110968.283598451,110887.058292683,110949.465121951,467,0,467
2024.12.22,07:30:00,110949.465121951,111021.897508346,110931.033126718,111011.87195122,468,0,468
2024.12.22,07:45:00,111011.87195122,111084.455370939,111011.87195122,111074.278780488,469,0,469
2024.12.22,08:00:00,111074.278780488,111146.706088869,111068.563146837,111136.685609756,470,0,470
2024.12.22,08:15:00,111136.685609756,111213.204614718,111136.685609756,111199.092439024,471,0,471
2024.12.22,08:30:00,111199.092439024,111291.407708953,111187.836401885,111261.499268293,472,0,472
2024.12.22,08:45:00,111261.499268293,111346.031407217,111261.499268293,111323.906097561,473,0,473
2024.12.22,09:00:00,111323.906097561,111416.720841025,111323.906097561,111386.312926829,474,0,474
2024.12.22,09:15:00,111386.312926829,111450.777904994,111386.312926829,111448.719756098,475,0,475
2024.12.22,09:30:00,111448.719756098,111518.133257559,111448.719756098,111511.126585366,476,0,476
2024.12.22,09:45:00,111511.126585366,111596.260652827,111511.126585366,111573.533414634,477,0,477
2024.12.22,10:00:00,111573.533414634,111657.480153648,111573.533414634,111635.940243902,478,0,478
2024.12.22,10:15:00,111635.940243902,111710.577705586,111635.940243902,111698.347073171,479,0,479
2024.12.22,10:30:00,111698.347073171,111779.0247072,111685.570391819,111760.753902439,480,0,480
2024.12.22,10:45:00,111760.753902439,111839.874262249,111760.753902439,111823.160731707,481,0,481
2024.12.22,11:00:00,111823.160731707,111887.862207273,111823.160731707,111885.567560976,482,0,482
2024.12.22,11:15:00,111885.567560976,111973.366127362,111885.567560976,111947.974390244,483,0,483
2024.12.22,11:30:00,111947.974390244,112041.148870525,111936.349861633,112010.381219512,484,0,484
2024.12.22,11:45:00,112010.381219512,112097.013915593,112010.381219512,112072.788048781,485,0,485
2024.12.22,12:00:00,112072.788048781,112145.266941973,112072.788048781,112135.194878049,486,0,486
2024.12.22,12:15:00,112135.194878049,112218.77070403,112135.194878049,112197.601707317,487,0,487
2024.12.22,12:30:00,112197.601707317,112271.381964248,112197.601707317,112260.008536585,488,0,488
2024.12.22,12:45:00,112260.008536585,112343.159785975,112242.458642566,112322.415365854,489,0,489
2024.12.22,13:00:00,112322.415365854,112404.082563698,112322.415365854,112384.822195122,490,0,490
